l4_id,source_system,source_snapshot_id,source_id,relationship,canonical_source_id,match_basis,approved,approved_by,approved_at
RAI4-0593,global_1726,global-20260721,RISK-REF-0171,canonical_source,RISK-REF-0171,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0594,global_1726,global-20260721,RISK-REF-0172,canonical_source,RISK-REF-0172,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0595,global_1726,global-20260721,RISK-REF-0173,canonical_source,RISK-REF-0173,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0596,global_1726,global-20260721,RISK-REF-0174,canonical_source,RISK-REF-0174,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0597,global_1726,global-20260721,RISK-REF-0175,canonical_source,RISK-REF-0175,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0598,global_1726,global-20260721,RISK-REF-0176,canonical_source,RISK-REF-0176,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0599,global_1726,global-20260721,RISK-REF-0177,canonical_source,RISK-REF-0177,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0600,global_1726,global-20260721,RISK-REF-0178,canonical_source,RISK-REF-0178,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0601,global_1726,global-20260721,RISK-REF-0179,canonical_source,RISK-REF-0179,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0602,global_1726,global-20260721,RISK-REF-0180,canonical_source,RISK-REF-0180,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0603,global_1726,global-20260721,RISK-REF-0181,canonical_source,RISK-REF-0181,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0604,global_1726,global-20260721,RISK-REF-0182,canonical_source,RISK-REF-0182,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0605,global_1726,global-20260721,RISK-REF-0183,canonical_source,RISK-REF-0183,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0606,global_1726,global-20260721,RISK-REF-0184,canonical_source,RISK-REF-0184,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0607,global_1726,global-20260721,RISK-REF-0185,canonical_source,RISK-REF-0185,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0608,global_1726,global-20260721,RISK-REF-0186,canonical_source,RISK-REF-0186,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0609,global_1726,global-20260721,RISK-REF-0187,canonical_source,RISK-REF-0187,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0610,global_1726,global-20260721,RISK-REF-0188,canonical_source,RISK-REF-0188,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0611,global_1726,global-20260721,RISK-REF-0189,canonical_source,RISK-REF-0189,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0612,global_1726,global-20260721,RISK-REF-0190,canonical_source,RISK-REF-0190,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0613,global_1726,global-20260721,RISK-REF-0191,canonical_source,RISK-REF-0191,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0614,global_1726,global-20260721,RISK-REF-0192,canonical_source,RISK-REF-0192,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0615,global_1726,global-20260721,RISK-REF-0193,canonical_source,RISK-REF-0193,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0616,global_1726,global-20260721,RISK-REF-0194,canonical_source,RISK-REF-0194,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0617,global_1726,global-20260721,RISK-REF-0195,canonical_source,RISK-REF-0195,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0618,global_1726,global-20260721,RISK-REF-0196,canonical_source,RISK-REF-0196,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0619,global_1726,global-20260721,RISK-REF-0197,canonical_source,RISK-REF-0197,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0620,global_1726,global-20260721,RISK-REF-0198,canonical_source,RISK-REF-0198,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0621,global_1726,global-20260721,RISK-REF-0199,canonical_source,RISK-REF-0199,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0622,global_1726,global-20260721,RISK-REF-0200,canonical_source,RISK-REF-0200,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0623,global_1726,global-20260721,RISK-REF-0201,canonical_source,RISK-REF-0201,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0624,global_1726,global-20260721,RISK-REF-0202,canonical_source,RISK-REF-0202,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0625,global_1726,global-20260721,RISK-REF-0203,canonical_source,RISK-REF-0203,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0626,global_1726,global-20260721,RISK-REF-0204,canonical_source,RISK-REF-0204,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0627,global_1726,global-20260721,RISK-REF-0205,canonical_source,RISK-REF-0205,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0628,global_1726,global-20260721,RISK-REF-0206,canonical_source,RISK-REF-0206,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0629,global_1726,global-20260721,RISK-REF-0207,canonical_source,RISK-REF-0207,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0630,global_1726,global-20260721,RISK-REF-0208,canonical_source,RISK-REF-0208,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0631,global_1726,global-20260721,RISK-REF-0209,canonical_source,RISK-REF-0209,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0632,global_1726,global-20260721,RISK-REF-0210,canonical_source,RISK-REF-0210,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0633,global_1726,global-20260721,RISK-REF-0211,canonical_source,RISK-REF-0211,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0634,global_1726,global-20260721,RISK-REF-0212,canonical_source,RISK-REF-0212,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0635,global_1726,global-20260721,RISK-REF-0213,canonical_source,RISK-REF-0213,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0636,global_1726,global-20260721,RISK-REF-0214,canonical_source,RISK-REF-0214,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0637,global_1726,global-20260721,RISK-REF-0215,canonical_source,RISK-REF-0215,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0638,global_1726,global-20260721,RISK-REF-0217,canonical_source,RISK-REF-0217,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0639,global_1726,global-20260721,RISK-REF-0218,canonical_source,RISK-REF-0218,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0640,global_1726,global-20260721,RISK-REF-0219,canonical_source,RISK-REF-0219,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0641,global_1726,global-20260721,RISK-REF-0220,canonical_source,RISK-REF-0220,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0642,global_1726,global-20260721,RISK-REF-0221,canonical_source,RISK-REF-0221,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0643,global_1726,global-20260721,RISK-REF-0222,canonical_source,RISK-REF-0222,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0644,global_1726,global-20260721,RISK-REF-0223,canonical_source,RISK-REF-0223,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0645,global_1726,global-20260721,RISK-REF-0224,canonical_source,RISK-REF-0224,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0646,global_1726,global-20260721,RISK-REF-0225,canonical_source,RISK-REF-0225,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0647,global_1726,global-20260721,RISK-REF-0226,canonical_source,RISK-REF-0226,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0648,global_1726,global-20260721,RISK-REF-0227,canonical_source,RISK-REF-0227,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0649,global_1726,global-20260721,RISK-REF-0228,canonical_source,RISK-REF-0228,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0650,global_1726,global-20260721,RISK-REF-0229,canonical_source,RISK-REF-0229,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0651,global_1726,global-20260721,RISK-REF-0230,canonical_source,RISK-REF-0230,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0652,global_1726,global-20260721,RISK-REF-0231,canonical_source,RISK-REF-0231,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0653,global_1726,global-20260721,RISK-REF-0232,canonical_source,RISK-REF-0232,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0654,global_1726,global-20260721,RISK-REF-0233,canonical_source,RISK-REF-0233,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0655,global_1726,global-20260721,RISK-REF-0234,canonical_source,RISK-REF-0234,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0656,global_1726,global-20260721,RISK-REF-0235,canonical_source,RISK-REF-0235,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0657,global_1726,global-20260721,RISK-REF-0236,canonical_source,RISK-REF-0236,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0658,global_1726,global-20260721,RISK-REF-0237,canonical_source,RISK-REF-0237,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0659,global_1726,global-20260721,RISK-REF-0238,canonical_source,RISK-REF-0238,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0660,global_1726,global-20260721,RISK-REF-0239,canonical_source,RISK-REF-0239,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0661,global_1726,global-20260721,RISK-REF-0240,canonical_source,RISK-REF-0240,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0662,global_1726,global-20260721,RISK-REF-0241,canonical_source,RISK-REF-0241,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0663,global_1726,global-20260721,RISK-REF-0242,canonical_source,RISK-REF-0242,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0664,global_1726,global-20260721,RISK-REF-0243,canonical_source,RISK-REF-0243,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0665,global_1726,global-20260721,RISK-REF-0244,canonical_source,RISK-REF-0244,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0666,global_1726,global-20260721,RISK-REF-0245,canonical_source,RISK-REF-0245,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0667,global_1726,global-20260721,RISK-REF-0246,canonical_source,RISK-REF-0246,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0668,global_1726,global-20260721,RISK-REF-0247,canonical_source,RISK-REF-0247,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0669,global_1726,global-20260721,RISK-REF-0248,canonical_source,RISK-REF-0248,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0670,global_1726,global-20260721,RISK-REF-0249,canonical_source,RISK-REF-0249,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0671,global_1726,global-20260721,RISK-REF-0250,canonical_source,RISK-REF-0250,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0672,global_1726,global-20260721,RISK-REF-0251,canonical_source,RISK-REF-0251,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0673,global_1726,global-20260721,RISK-REF-0252,canonical_source,RISK-REF-0252,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0674,global_1726,global-20260721,RISK-REF-0253,canonical_source,RISK-REF-0253,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0675,global_1726,global-20260721,RISK-REF-0254,canonical_source,RISK-REF-0254,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0676,global_1726,global-20260721,RISK-REF-0255,canonical_source,RISK-REF-0255,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0677,global_1726,global-20260721,RISK-REF-0256,canonical_source,RISK-REF-0256,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0678,global_1726,global-20260721,RISK-REF-0257,canonical_source,RISK-REF-0257,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0679,global_1726,global-20260721,RISK-REF-0258,canonical_source,RISK-REF-0258,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0680,global_1726,global-20260721,RISK-REF-0259,canonical_source,RISK-REF-0259,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0681,global_1726,global-20260721,RISK-REF-0260,canonical_source,RISK-REF-0260,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0682,global_1726,global-20260721,RISK-REF-0261,canonical_source,RISK-REF-0261,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0683,global_1726,global-20260721,RISK-REF-0262,canonical_source,RISK-REF-0262,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0684,global_1726,global-20260721,RISK-REF-0263,canonical_source,RISK-REF-0263,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0685,global_1726,global-20260721,RISK-REF-0264,canonical_source,RISK-REF-0264,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0686,global_1726,global-20260721,RISK-REF-0265,canonical_source,RISK-REF-0265,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0687,global_1726,global-20260721,RISK-REF-0266,canonical_source,RISK-REF-0266,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0688,global_1726,global-20260721,RISK-REF-0267,canonical_source,RISK-REF-0267,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0689,global_1726,global-20260721,RISK-REF-0268,canonical_source,RISK-REF-0268,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0690,global_1726,global-20260721,RISK-REF-0269,canonical_source,RISK-REF-0269,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0691,global_1726,global-20260721,RISK-REF-0270,canonical_source,RISK-REF-0270,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0692,global_1726,global-20260721,RISK-REF-0271,canonical_source,RISK-REF-0271,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0693,global_1726,global-20260721,RISK-REF-0272,canonical_source,RISK-REF-0272,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0694,global_1726,global-20260721,RISK-REF-0273,canonical_source,RISK-REF-0273,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0695,global_1726,global-20260721,RISK-REF-0274,canonical_source,RISK-REF-0274,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0696,global_1726,global-20260721,RISK-REF-0275,canonical_source,RISK-REF-0275,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0697,global_1726,global-20260721,RISK-REF-0276,canonical_source,RISK-REF-0276,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0698,global_1726,global-20260721,RISK-REF-0277,canonical_source,RISK-REF-0277,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0699,global_1726,global-20260721,RISK-REF-0278,canonical_source,RISK-REF-0278,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0700,global_1726,global-20260721,RISK-REF-0279,canonical_source,RISK-REF-0279,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0701,global_1726,global-20260721,RISK-REF-0280,canonical_source,RISK-REF-0280,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0702,global_1726,global-20260721,RISK-REF-0281,canonical_source,RISK-REF-0281,frozen global source record,True,source_snapshot,2026-07-21
